SlideName	ScanLabel	ROILabel	SegmentLabel	SegmentDisplayName	CD3+	CD20+	SMA+	Segment 3	CD11c	CD3	CD20	QCFlags	AOISurfaceArea	AOINucleiCount	ROICoordinateX	ROICoordinateY	RawReads	AlignedReads	DeduplicatedReads	TrimmedReads	StitchedReads	SequencingSaturation	SequencingSetID	UMIQ30	RTSQ30	GeoMxNgsPipelineVersion	LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA	ROIID	SegmentID	LOQ (Human NGS Whole Transcriptome Atlas RNA)	Type
hu_lymph_node_003	019383T4(1)	025	Full ROI	019383T4(1) | 025 | Full ROI	False	False	False	False	False	False	False		24143.4004	344	12688	21768	3124528	2901216	710232	3113229	3093868	77.26914273	A01356:41:H2FK5DMXY	0.9955	0.995	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	ce5ffd54-955c-4709-bb35-3bc8341702c5	d2e6ee15-cf71-4d70-8f9b-d205d6de0a26	31.57091571	Germinal center
hu_lymph_node_003	019383T4(1)	026	Full ROI	019383T4(1) | 026 | Full ROI	False	False	False	False	False	False	False		50472.28162	633	21874	16821	7586054	7035470	1428857	7550892	7510885	81.1646872	A01356:41:H2FK5DMXY	0.9952	0.9947	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	4e616f09-ba59-4176-9780-a8fdcf876f5c	cbdd90d4-628f-457a-ba07-9fab45f4f427	56.68181867	Germinal center
hu_lymph_node_003	019383T4(1)	027	Full ROI	019383T4(1) | 027 | Full ROI	False	False	False	False	False	False	False		52751.92148	812	22399	12516	9850711	9214788	1775434	9820077	9767520	81.97659032	A01356:41:H2FK5DMXY	0.9951	0.9947	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	9ee61614-5204-4896-85b2-df36bcf154e7	0d11b5f2-a1b7-44a4-9581-d779f85f067d	63.46991213	Germinal center
hu_lymph_node_003	019383T4(1)	028	Full ROI	019383T4(1) | 028 | Full ROI	False	False	False	False	False	False	False		15995.52631	283	15171	7548	2991123	2804691	550965	2981657	2965644	81.57999521	A01356:41:H2FK5DMXY	0.9956	0.9954	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	821bec83-ba75-49d8-9a24-44d9baea98b0	a34bb3fc-ccda-45f7-aa8a-f705545293d2	23.75037924	Germinal center
hu_lymph_node_003	019383T4(1)	029	Full ROI	019383T4(1) | 029 | Full ROI	False	False	False	False	False	False	False		20890.51738	263	6067	14888	3285900	3080257	578268	3277747	3260401	82.40153383	A01356:41:H2FK5DMXY	0.9956	0.9952	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	076d42e6-f39a-493c-be96-b910ddcf4342	487c43f5-9fa8-4af0-b774-7b9c82627bdb	23.07103528	Germinal center
hu_lymph_node_003	019383T4(1)	030	Full ROI	019383T4(1) | 030 | Full ROI	False	False	False	False	False	False	False		50915.42059	645	17101	14294	6014935	5580842	1150281	5996253	5965877	80.8762522	A01356:41:H2FK5DMXY	0.9953	0.9949	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	481e21ec-4f5a-4ce5-8d90-6070910e107e	cc91ee75-b25a-4afd-bfc4-0dfeef237fef	49.89910471	Germinal center
hu_lymph_node_003	019383T4(1)	031	Full ROI	019383T4(1) | 031 | Full ROI	False	False	False	False	False	False	False		8034.051954	101	6355	13369	634097	588284	128192	631625	626213	79.7835347	A01356:41:H2FK5DMXY	0.9955	0.9951	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	2b48072f-557e-4683-86f1-bba67102c52c	3b251e67-4f79-4cea-95ae-324bb3d69bd5	7.452377732	Germinal center
hu_lymph_node_003	019383T4(1)	032	Full ROI	019383T4(1) | 032 | Full ROI	False	False	False	False	False	False	False		7985.773466	87	6059	10446	559321	523498	102929	557563	554391	81.59750841	A01356:41:H2FK5DMXY	0.9952	0.995	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	82699215-af35-4b59-8cc2-7bc397d555ec	90362bdb-6b9c-4205-8aa2-26be8732cdf0	5.45000552	Germinal center
hu_lymph_node_003	019383T4(1)	033	Full ROI	019383T4(1) | 033 | Full ROI	False	False	False	False	False	False	False		6302.261027	94	14623	23297	1019321	933892	233901	999281	992470	77.05325408	A01356:41:H2FK5DMXY	0.9954	0.9949	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	43bf3f91-f26c-477b-8a24-7658306bbb49	609d915e-aa9e-4f7b-8aaf-73eec12fed26	11.28011358	Germinal center
hu_lymph_node_003	019383T4(1)	034	CD3+	019383T4(1) | 034 | CD3+	True	False	False	False	False	False	False		154344.5675	4004	12368.04102	12255.98633	17352380	15930231	3396127	17289809	17198077	80.42846572	A01356:41:H2FK5DMXY	0.9952	0.9947	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	2b7ecf49-c1dc-4b7f-808d-dc2d3db93882	de77561a-5f27-4dd2-98af-44c1fb2e41db	125.5231986	Medulla
hu_lymph_node_003	019383T4(1)	034	CD20+	019383T4(1) | 034 | CD20+	False	True	False	False	False	False	False		129765.5416	2992	12368.04102	12255.98633	11396487	10020725	2250401	10818670	10761181	80.25355533	A01356:41:H2FK5DMXY	0.9956	0.9949	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	2b7ecf49-c1dc-4b7f-808d-dc2d3db93882	5721c84b-b7e1-43ed-9f77-926d540e9612	89.11376315	Medulla
hu_lymph_node_003	019383T4(1)	034	SMA+	019383T4(1) | 034 | SMA+	False	False	True	False	False	False	False		43438.80932	659	12368.04102	12255.98633	3913345	3555796	757775	3902516	3881038	80.63613098	A01356:41:H2FK5DMXY	0.9954	0.9951	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	2b7ecf49-c1dc-4b7f-808d-dc2d3db93882	928181bc-dd90-4cbc-a529-ef587ff91fcb	33.03182062	Medulla
hu_lymph_node_003	019383T4(1)	035	CD3+	019383T4(1) | 035 | CD3+	True	False	False	False	False	False	False		197384.3599	5539	8452.261719	13139.4248	10690434	9843492	2281798	10652619	10593815	78.65570285	A01356:41:H2FK5DMXY	0.9948	0.9946	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	6777aee5-a36f-4b29-8122-f78e8c529227	481c83c7-420e-4531-9272-4ce4e5e2dc94	86.34200403	Medulla
hu_lymph_node_003	019383T4(1)	035	CD20+	019383T4(1) | 035 | CD20+	False	True	False	False	False	False	False		107970.8417	2464	8452.261719	13139.4248	4257245	3741653	1274425	4019683	3998523	70.06456053	A01356:41:H2FK5DMXY	0.9954	0.9948	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	6777aee5-a36f-4b29-8122-f78e8c529227	104e7819-80ca-465d-a38f-95047a085a94	52.206856	Medulla
hu_lymph_node_003	019383T4(1)	035	SMA+	019383T4(1) | 035 | SMA+	False	False	True	False	False	False	False		28863.34198	387	8452.261719	13139.4248	2430320	2199319	370599	2384275	2371319	84.75102044	A01356:41:H2FK5DMXY	0.9956	0.995	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	6777aee5-a36f-4b29-8122-f78e8c529227	9f57796b-314d-4a99-a0ea-c7911a5f4ec3	23.78638195	Medulla
hu_lymph_node_003	019383T4(1)	036	CD3+	019383T4(1) | 036 | CD3+	True	False	False	False	False	False	False		152514.7808	3648	15905.20898	15997.89746	17476075	15991314	3240384	17413281	17326860	81.45817067	A01356:41:H2FK5DMXY	0.9953	0.995	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	790de109-f750-49b1-a3fb-1ba3adf1a437	d7b3ab74-1f44-47de-bfd7-38edfc35f0d7	125.0195872	Medulla
hu_lymph_node_003	019383T4(1)	036	CD20+	019383T4(1) | 036 | CD20+	False	True	False	False	False	False	False		35629.68397	650	15905.20898	15997.89746	3009316	2733281	646631	2998800	2980789	78.51235962	A01356:41:H2FK5DMXY	0.9951	0.995	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	790de109-f750-49b1-a3fb-1ba3adf1a437	34154267-3944-40bc-a86e-30c796f36777	29.20047876	Medulla
hu_lymph_node_003	019383T4(1)	036	SMA+	019383T4(1) | 036 | SMA+	False	False	True	False	False	False	False		44972.85028	511	15905.20898	15997.89746	3797347	3464205	683521	3781835	3762400	82.00003845	A01356:41:H2FK5DMXY	0.9955	0.995	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	790de109-f750-49b1-a3fb-1ba3adf1a437	6c1adb24-1864-44dd-ba89-45e85ef0300e	35.44044649	Medulla
hu_lymph_node_003	019383T4(1)	037	CD3+	019383T4(1) | 037 | CD3+	True	False	False	False	False	False	False		71388.85659	2083	14785.78809	12955.77441	7500924	6839468	1604688	7471655	7428014	78.60679564	A01356:41:H2FK5DMXY	0.9949	0.9944	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	8cc629de-ade9-4d6a-bcae-abebd6e3ba64	18393c12-e1bf-4591-920a-3234814cb8a4	69.35164098	Medulla
hu_lymph_node_003	019383T4(1)	037	CD20+	019383T4(1) | 037 | CD20+	False	True	False	False	False	False	False		109335.908	2094	14785.78809	12955.77441	12907834	11769367	2676218	12853136	12788638	79.26671508	A01356:41:H2FK5DMXY	0.9952	0.9945	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	8cc629de-ade9-4d6a-bcae-abebd6e3ba64	17ca2b28-590f-4c05-874d-2dc97bdfe7a7	111.2489632	Medulla
hu_lymph_node_003	019383T4(1)	037	SMA+	019383T4(1) | 037 | SMA+	False	False	True	False	False	False	False		60601.97165	763	14785.78809	12955.77441	4040832	3652525	784938	4018271	3994334	80.57484201	A01356:41:H2FK5DMXY	0.9951	0.9946	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	8cc629de-ade9-4d6a-bcae-abebd6e3ba64	bc43f710-fe56-4cdc-a579-7b4adeafb205	37.5450599	Medulla
hu_lymph_node_004	Lymph node 20	001	Geometric Segment	Lymph node 20 | 001 | Geometric Segment	False	False	False	False	False	False	False		89232.23404	1961	14190	11661	17396355	16499885	1846975	17376272	17376272	89.38297707	A01356:36:H2FCLDMXY	0.9799	0.9807	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	cb5a5e08-2043-4b9d-9a0f-d4773e538ca7	433d78c0-cbe0-4d2d-a5b8-7ec7a16badbc	72.88477405	T cell zone
hu_lymph_node_004	Lymph node 20	002	Geometric Segment	Lymph node 20 | 002 | Geometric Segment	False	False	False	False	False	False	False		110922.3839	2791	13995	10827	25466789	24256756	2951531	25446485	25446485	88.41027426	A01356:36:H2FCLDMXY	0.9809	0.9839	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	0c7bb78e-50e0-422e-b096-9a1c1ebb2b0a	f6e01cc6-a138-4ca1-ae45-a9aa3f1ccfe0	116.7400661	B cell zone
hu_lymph_node_004	Lymph node 20	003	Geometric Segment	Lymph node 20 | 003 | Geometric Segment	False	False	False	False	False	False	False		66615.36106	804	14107	11030	7502216	7134268	1198870	7494575	7494575	84.01978829	A01356:36:H2FCLDMXY	0.9817	0.9825	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	902cd19c-f28b-4570-9560-df7881222be2	0e32d9e9-ffd5-4be9-a295-ccb335137172	45.47373964	Germinal center
hu_lymph_node_004	Lymph node 20	004	Geometric Segment	Lymph node 20 | 004 | Geometric Segment	False	False	False	False	False	False	False		65852.97659	1749	8264	23801	5525951	5295867	864385	5522219	5522219	84.35771508	A01356:36:H2FCLDMXY	0.9794	0.9844	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	8d2f00db-d7ac-42f4-9073-8d961400c86c	741450ba-5e7f-41d4-8fc2-8c0443a5fa72	35.83589696	B cell zone
hu_lymph_node_004	Lymph node 20	005	Geometric Segment	Lymph node 20 | 005 | Geometric Segment	False	False	False	False	False	False	False		143873.7308	1755	8675	23679	27768629	26467416	2880395	27729370	27729370	89.62716164	A01356:36:H2FCLDMXY	0.9802	0.9812	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	2d9ff431-cd77-40bd-af13-81ffa6113c93	eca6019b-3be7-43d0-8ee8-51c0c37edba7	103.6516853	Germinal center
hu_lymph_node_004	Lymph node 20	006	Geometric Segment	Lymph node 20 | 006 | Geometric Segment	False	False	False	False	False	False	False		107755.8266	2277	9054	23654	12289038	11667993	1149420	12276617	12276617	90.64678618	A01356:36:H2FCLDMXY	0.9814	0.9825	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	12a8c874-4e1d-4ad1-b7c4-3d67b67650d9	ea8a6c40-4663-4826-a379-94dfa80df1c9	49.62675548	T cell zone
hu_lymph_node_004	Lymph node 20	007	Geometric Segment	Lymph node 20 | 007 | Geometric Segment	False	False	False	False	False	False	False		173710.156	904	12155	20637	15592340	14368101	1558074	15187635	15187635	90.00743955	A01356:36:H2FCLDMXY	0.9821	0.9745	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	a48ada50-ad4c-4dda-9d05-89e8e2d7d8d2	cd4882b7-9dcf-4407-ae77-342f051edc0f	81.82580306	Trabecula
hu_lymph_node_004	Lymph node 20	008	Geometric Segment	Lymph node 20 | 008 | Geometric Segment	False	False	False	False	False	False	False		122291.1684	536	17428	18742	12284768	11485366	719757	12234866	12234866	94.14106152	A01356:36:H2FCLDMXY	0.9814	0.9799	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	acac5ad5-b8ef-4ada-9ef9-e617e6cf18d2	5313019f-fa9c-433a-817a-8ca300a19e45	39.37570843	Trabecula
hu_lymph_node_004	Lymph node 20	009	Geometric Segment	Lymph node 20 | 009 | Geometric Segment	False	False	False	False	False	False	False		58824.77976	264	23212	10341	4122095	3882413	492980	4117771	4117771	88.04054734	A01356:36:H2FCLDMXY	0.9808	0.9818	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	5cc95673-4573-4390-b443-c98af9d02350	e8eed4e9-9ea2-4430-a7c8-cd151847e118	27.16625751	Trabecula
hu_lymph_node_004	Lymph node 20	011	Geometric Segment	Lymph node 20 | 011 | Geometric Segment	False	False	False	False	False	False	False		105169.0908	457	13295	16128	8764170	8245617	672725	8751359	8751359	92.32414478	A01356:36:H2FCLDMXY	0.9826	0.983	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	c11d23b2-8013-462e-a32c-8d9cf31135f7	75b54ed6-59cb-4c4f-a70c-7887aaa42e2a	37.84780926	Trabecula
hu_lymph_node_004	Lymph node 20	012	Geometric Segment	Lymph node 20 | 012 | Geometric Segment	False	False	False	False	False	False	False		105022.337	489	14551	21736	6079236	5655815	627594	6020431	6020431	89.67643303	A01356:36:H2FCLDMXY	0.9811	0.9796	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	6640c35f-2857-4196-acff-14632f5c2519	e0eee33e-97ee-421b-ad3f-8f946a3a9a28	35.20767877	Trabecula
hu_lymph_node_004	Lymph node 20	013	Geometric Segment	Lymph node 20 | 013 | Geometric Segment	False	False	False	False	False	False	False		98916.70688	1339	32706	8199	25817202	24508882	2449210	25792880	25792880	90.51326321	A01356:36:H2FCLDMXY	0.9817	0.9834	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	0a17c4ee-5a63-4a80-8d19-d07b02fd1a50	266b6362-388a-4210-87d9-c085c5c78e3b	71.93822202	Germinal center
hu_lymph_node_004	Lymph node 20	014	Geometric Segment	Lymph node 20 | 014 | Geometric Segment	False	False	False	False	False	False	False		82370.29425	2197	32790	8039	14309291	13630861	1477791	14295289	14295289	89.67250718	A01356:36:H2FCLDMXY	0.9827	0.9838	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	b73933dd-977b-416e-8cf7-c52031a3b7b1	d6008fa2-1f90-4616-89ab-b94c4874c7c8	43.01602674	B cell zone
hu_lymph_node_004	Lymph node 20	015	Geometric Segment	Lymph node 20 | 015 | Geometric Segment	False	False	False	False	False	False	False		66152.559	1215	32798	9304	5591676	4939920	1072118	5238249	5238249	80.82653573	A01356:36:H2FCLDMXY	0.9832	0.9489	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	69abebd4-15c5-4a29-98f8-9208f564496c	792a49fd-ffd3-4b93-b1ed-b86c7c81ccc5	35.52206976	T cell zone
hu_lymph_node_004	Lymph node 20	016	Geometric Segment	Lymph node 20 | 016 | Geometric Segment	False	False	False	False	False	False	False		60786.45302	709	13741	28998	4983960	4733923	738414	4975479	4975479	85.18419088	A01356:36:H2FCLDMXY	0.982	0.9824	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	3a386b60-64af-448a-83e3-e3fe30a2ee00	887a8b8d-fbc5-45f8-bbe8-deec8072560b	30.54215746	Germinal center
hu_lymph_node_004	Lymph node 20	017	Geometric Segment	Lymph node 20 | 017 | Geometric Segment	False	False	False	False	False	False	False		59236.90539	1357	13943	29206	3737762	3389934	595014	3558240	3558240	84.0810089	A01356:36:H2FCLDMXY	0.9825	0.9655	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	21bd86c3-e040-4c38-ae0a-d478cb6f72b6	1214465d-ae09-41d9-8154-58492985f72d	26.88749028	B cell zone
hu_lymph_node_004	Lymph node 20	018	Geometric Segment	Lymph node 20 | 018 | Geometric Segment	False	False	False	False	False	False	False		127029.1745	2224	13699	28240	17633033	16626439	1550920	17605487	17605487	91.20446267	A01356:36:H2FCLDMXY	0.9816	0.9809	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	7293dd12-f00b-4cc1-90f6-8a6ffb017d9c	9510feda-f60d-40a3-bb3b-16447c597324	64.95409885	T cell zone
hu_lymph_node_004	Lymph node 20	019	Geometric Segment	Lymph node 20 | 019 | Geometric Segment	False	False	False	False	False	False	False		152933.6207	3790	34633	34834	10687310	10144452	1993119	10659389	10659389	81.35060179	A01356:36:H2FCLDMXY	0.982	0.9815	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	3afe1e31-0024-4b94-a93c-7df168b41ec6	3bb39409-bb82-4a08-9f68-cd1fe0651eab	69.98705675	B cell zone
hu_lymph_node_004	Lymph node 20	020	Geometric Segment	Lymph node 20 | 020 | Geometric Segment	False	False	False	False	False	False	False		102978.8141	2155	34498	33518	9611294	8823716	1637887	9300900	9300900	82.95872543	A01356:36:H2FCLDMXY	0.9825	0.974	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	dfaa52e7-f368-4cb7-b49c-45de359e9791	b3c11fe9-503e-40c5-936e-6d9a01ca834c	60.23912	T cell zone
hu_lymph_node_004	Lymph node 20	021	Geometric Segment	Lymph node 20 | 021 | Geometric Segment	False	False	False	False	False	False	False		73375.14868	968	34614	34674	5217148	4956767	986604	5211305	5211305	81.08920813	A01356:36:H2FCLDMXY	0.9799	0.9809	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	2858ca11-6041-4ebc-9dfc-60b289301dc9	487de928-dce9-4428-9f61-3831a7cf310f	35.55288086	Germinal center
hu_lymph_node_004	Lymph node 20	022	Geometric Segment	Lymph node 20 | 022 | Geometric Segment	False	False	False	False	False	False	False		142094.4607	1782	35394	30961	9088256	8629256	1733899	9080178	9080178	80.92154314	A01356:36:H2FCLDMXY	0.9826	0.9833	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	aabcabcc-efe5-4101-9c4a-cb61c4e1ed2a	90c6b916-8271-4434-9e0c-e18d0712ff7a	56.45807804	Germinal center
hu_lymph_node_004	Lymph node 20	023	Geometric Segment	Lymph node 20 | 023 | Geometric Segment	False	False	False	False	False	False	False		147656.3983	3212	35302	31532	4937377	4668350	1176183	4932921	4932921	76.17797871	A01356:36:H2FCLDMXY	0.9824	0.9837	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	90643751-acae-445c-b028-b1b03bb51857	6098d95c-38bb-4291-be4e-c50b3fc1613f	43.58438597	T cell zone
hu_lymph_node_004	Lymph node 20	024	Geometric Segment	Lymph node 20 | 024 | Geometric Segment	False	False	False	False	False	False	False		114514.9748	2751	35689	30846	7371842	6784312	1571932	7156512	7156512	78.67653702	A01356:36:H2FCLDMXY	0.983	0.9758	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	4bbcf6df-c3b5-4ed5-8e43-fbd9612403bc	ed39be62-1387-4bfe-84a4-659f11edf166	50.65400475	B cell zone
hu_lymph_node_004	Lymph node 20	025	Geometric Segment	Lymph node 20 | 025 | Geometric Segment	False	False	False	False	False	False	False		59212.44643	707	23125	36072	3601589	3425809	577181	3598893	3598893	83.97426802	A01356:36:H2FCLDMXY	0.9803	0.984	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	b1e3aba7-8a72-4011-9d63-13d5c4f2a702	6b859a24-09d6-4048-8e7d-88d1a77780d6	24.30577971	Germinal center
hu_lymph_node_004	Lymph node 20	026	Geometric Segment	Lymph node 20 | 026 | Geometric Segment	False	False	False	False	False	False	False		12218.29415	155	26978	29555	862276	814295	145695	860162	860162	83.10343788	A01356:36:H2FCLDMXY	0.9827	0.9796	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	6aef5130-0af8-4a39-922f-4c25218431f3	74d10bc6-edea-4d59-a8b4-93f79b39fdfc	7.848182978	Germinal center
hu_lymph_node_004	Lymph node 20	027	Geometric Segment	Lymph node 20 | 027 | Geometric Segment	False	False	False	False	False	False	False		102628.7151	1125	24786	27482	6513349	6154236	1131652	6506846	6506846	82.6256508	A01356:36:H2FCLDMXY	0.9818	0.9827	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	d262277a-9682-403c-9758-cd5eaeaec04b	34906256-01dd-41ca-80d7-f073c9cc66d6	46.02740693	Germinal center
hu_lymph_node_004	Lymph node 20	028	Geometric Segment	Lymph node 20 | 028 | Geometric Segment	False	False	False	False	False	False	False		42939.87833	564	12400	24196	2770268	2623479	474756	2766635	2766635	82.8624523	A01356:36:H2FCLDMXY	0.9819	0.9821	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	ccc143d7-3f90-46ed-8d69-3494b2249b7b	01c9db43-fe99-4692-8e5a-e2e6d6a397e0	24.47104698	Germinal center
hu_lymph_node_004	Lymph node 20	029	Geometric Segment	Lymph node 20 | 029 | Geometric Segment	False	False	False	False	False	False	False		45051.98224	566	13788	18019	3780667	3579507	663914	3776702	3776702	82.43923625	A01356:36:H2FCLDMXY	0.9817	0.9835	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	568c4533-116e-49d2-b7ba-add29efe9da7	8bcdfb2d-cc17-49b7-a529-a988dc92f59f	31.19403054	Germinal center
hu_lymph_node_004	Lymph node 20	030	Geometric Segment	Lymph node 20 | 030 | Geometric Segment	False	False	False	False	False	False	False		60975.09082	737	34915	10900	7697169	7278258	1195693	7689800	7689800	84.46580814	A01356:36:H2FCLDMXY	0.9818	0.9836	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	9ef98b30-b319-4758-94a7-658a894c3f14	92c1254b-5259-4c4f-aa37-c3fb0d531222	40.60303142	Germinal center
hu_lymph_node_004	Lymph node 20	031	Geometric Segment	Lymph node 20 | 031 | Geometric Segment	False	False	False	False	False	False	False		103759.5828	1122	36067	10177	5773244	5445637	1119425	5758248	5758248	80.61012145	A01356:36:H2FCLDMXY	0.9813	0.9823	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	6309464d-51f4-4588-b857-99149086ae27	ff2130eb-bbbc-4c9a-8fb0-88f42baa19b2	37.84075617	Germinal center
hu_lymph_node_004	Lymph node 20	032	Geometric Segment	Lymph node 20 | 032 | Geometric Segment	False	False	False	False	False	False	False		34651.96465	449	35903	8685	2852472	2700697	531354	2848455	2848455	81.3721572	A01356:36:H2FCLDMXY	0.9822	0.9819	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	ce266846-32d0-4e0a-ad12-19ac05fcd09e	2aca5816-e617-4827-a9d8-f16ed00090a0	22.30754439	Germinal center
hu_lymph_node_004	Lymph node 20	033	Geometric Segment	Lymph node 20 | 033 | Geometric Segment	False	False	False	False	False	False	False		59499.71941	685	35104	12814	6542176	6063936	965899	6530371	6530371	85.23581451	A01356:36:H2FCLDMXY	0.9802	0.9834	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	66f777f8-1e88-4534-a6d8-acabaf66f5a4	cf6dc0c1-e953-46ed-821b-77222f2fe9fb	35.5333107	Germinal center
hu_lymph_node_004	Lymph node 20	034	Geometric Segment	Lymph node 20 | 034 | Geometric Segment	False	False	False	False	False	False	False		19345.12617	204	38020	14355	1885586	1702229	319210	1799719	1799719	83.07104529	A01356:36:H2FCLDMXY	0.9817	0.9645	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	f5e2bb72-224e-4860-bb71-8414b54ced85	3fe26be5-8435-4e5e-b378-e1b89da05ac3	16.31232614	Germinal center
hu_lymph_node_004	Lymph node 20	035	Geometric Segment	Lymph node 20 | 035 | Geometric Segment	False	False	False	False	False	False	False		56005.12423	583	36984	12411	4373995	4103163	812863	4367513	4367513	81.41600528	A01356:36:H2FCLDMXY	0.9807	0.9801	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	c66a2318-4ca2-4c4a-b3a3-49b177b660f3	eeba158d-a42c-496c-a0bf-7ee8f7616a83	32.76455138	Germinal center
hu_lymph_node_004	Lymph node 20	036	SMA+	Lymph node 20 | 036 | SMA+	False	False	True	False	False	False	False		126556.3011	676	26046.20508	18545.21289	4811754	4496658	822210	4806287	4806287	82.91246809	A01356:36:H2FCLDMXY	0.9807	0.9809	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	71abe0a2-2507-4506-94c3-554237bd4c86	ad5c07d3-9543-43c6-894a-ee12a9f01f34	39.80872884	Medulla
hu_lymph_node_004	Lymph node 20	036	CD3+	Lymph node 20 | 036 | CD3+	True	False	False	False	False	False	False		87278.87363	3340	26046.20508	18545.21289	6002027	5566218	1119588	5929119	5929119	81.34650177	A01356:36:H2FCLDMXY	0.9823	0.9802	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	71abe0a2-2507-4506-94c3-554237bd4c86	979f5577-6242-4330-8b96-3ecd398e7a40	47.95103803	Medulla
hu_lymph_node_004	Lymph node 20	036	CD20+	Lymph node 20 | 036 | CD20+	False	False	False	True	False	False	False		62416.41151	1653	26046.20508	18545.21289	7015067	6516076	1014167	7005706	7005706	85.54301762	A01356:36:H2FCLDMXY	0.9797	0.981	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	71abe0a2-2507-4506-94c3-554237bd4c86	e7475199-4df8-4ed1-9f0d-d6dbee497c80	42.66488279	Medulla
hu_lymph_node_004	Lymph node 20	037	SMA+	Lymph node 20 | 037 | SMA+	False	False	True	False	False	False	False		103802.4259	756	28486.38867	20369.24805	5032871	4444506	1007697	4741989	4741989	79.97769067	A01356:36:H2FCLDMXY	0.983	0.9618	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	b1e84416-5c28-4a8f-8f7d-fc26fc222537	24dd8fd0-845d-4884-9a60-4ac0dd4f9af3	45.72348714	Medulla
hu_lymph_node_004	Lymph node 20	037	CD3+	Lymph node 20 | 037 | CD3+	True	False	False	False	False	False	False		96834.65712	3637	28486.38867	20369.24805	4250375	3960509	931226	4242971	4242971	78.09073317	A01356:36:H2FCLDMXY	0.9832	0.9844	"""GeoMx_NGS_Pipeline_2.3.4"""	NA	b1e84416-5c28-4a8f-8f7d-fc26fc222537	3538620e-e24b-4183-bf94-8dc612c71e4f	35.48760955	Medulla
